48.73562,37.58806,leisure,pitch,,,
48.72752,37.57493,shop,car_parts,,,
50.10621,24.345,leisure,park,???? ???????? ?????,,
50.44219,30.43824,leisure,park,???? ????????,,
50.44112,30.43785,leisure,park,???? ????? ?159,,
50.10785,24.34275,leisure,park,???? ??. ?.????????,,
50.10696,24.3428,leisure,pitch,?????????? ?????????,,
50.10711,24.34269,leisure,pitch,,,
50.10951,24.34303,leisure,park,,,
50.10454,24.34614,tourism,hotel,??????,,
49.07545,27.67521,leisure,pitch,,,
50.4832,30.62299,tourism,guest_house,,,
50.4833,30.62325,leisure,garden,,,
50.48836,30.63107,shop,convenience,,,
48.94852,38.49809,leisure,playground,,,
50.16468,30.57578,leisure,park,,,
48.20632,28.88751,shop,newsagent,,?????????? ??????,
48.20757,28.88733,shop,furniture,,?????????? ??????,
48.20892,28.8891,leisure,park,,,
48.21864,38.20798,tourism,hotel,,,
48.21991,38.20908,tourism,hotel,,,
48.24361,38.21131,leisure,sports_centre,,,
48.244,38.21207,leisure,pitch,,,
48.24382,38.21297,leisure,pitch,,,
50.50549,30.488,leisure,playground,,,
48.44366,34.79245,leisure,playground,,,
50.49964,30.47417,shop,car_repair,,,
49.46017,27.00624,shop,car_repair,??????????,??????? ??????? ??????.80,
49.93029,36.25658,shop,convenience,,,
49.9303,36.25669,shop,butcher,,,
49.93034,36.25698,shop,kiosk,,,
49.93006,36.25665,leisure,playground,,,
49.92848,36.25782,shop,kiosk,,,
49.92863,36.25644,leisure,playground,,,
49.93031,36.25682,shop,convenience,,,
49.4523,27.00543,leisure,stadium,,,
49.45268,27.00676,leisure,stadium,,,
49.15619,23.46815,tourism,attraction,,,
49.10732,28.16546,shop,tailor,?????? ???????,,
49.10687,28.16622,leisure,park,,,
49.10786,28.16358,leisure,park,????? ??. ??????????????,,
49.45743,27.0033,shop,florist,,,
49.44702,26.99226,shop,car_parts,?????????,??????? ??????? ??????.57/3,
49.52452,28.02751,shop,convenience,????????,,
49.52767,28.01591,shop,convenience,????????,,
49.52583,28.01563,shop,convenience,????????,,
49.53142,28.01086,shop,convenience,????????,,
49.52637,28.01532,shop,convenience,????????,,
49.53585,28.00819,tourism,motel,,,
49.7323,31.51458,leisure,park,,,
46.22562,35.23879,leisure,playground,,,
49.83576,24.06373,leisure,pitch,,,
49.44528,26.9852,shop,car_repair,??????????,???? ????????.43,
49.44326,26.98717,shop,kiosk,???? ????,??????? ??????? ??????,
50.33163,30.37237,leisure,fitness_station,,,
50.33194,30.37267,leisure,pitch,,,
49.94529,36.31754,leisure,playground,,,
49.94893,36.31616,shop,kiosk,,,
49.9489,36.31518,shop,kiosk,,,
49.94276,36.30987,shop,kiosk,,,
49.94261,36.30989,shop,kiosk,,,
49.93882,36.30995,shop,alcohol,????????? ???? ?????,,
50.87834,34.78043,shop,car_repair,,,
49.52226,39.21103,leisure,pitch,,,
49.43809,27.0106,shop,car_parts,?????????,1-? ?????? ????????.10,
49.43758,27.01848,shop,car_repair,?????????? ??????????,???????????????????? ????.2,
49.49495,25.36259,leisure,park,,,
50.85125,34.97851,leisure,garden,,,
50.83198,34.93565,leisure,pitch,Arena V.Syrovatka,,
48.58847,39.29965,leisure,pitch,,,
50.35844,31.30239,leisure,playground,,,
48.01111,23.57328,leisure,park,,,
48.01107,23.57326,leisure,park,,,
48.01064,23.57392,leisure,playground,,,
48.01038,23.57377,leisure,pitch,,,
49.48365,25.45994,leisure,pitch,,,
49.11029,23.49043,leisure,pitch,,,
49.18528,23.40198,shop,convenience,? ????,,
48.53085,35.91751,shop,convenience,,,
50.72929,29.13466,shop,general,,,
49.81642,36.63871,leisure,resort,?????????? ??????? ?????? ??????,,
49.81701,36.64102,leisure,swimming_pool,???????,,
48.35028,39.72055,leisure,track,,,
48.53333,35.31191,shop,convenience,,,
48.16764,25.96948,leisure,garden,,,
50.1885,23.36117,leisure,pitch,,,
50.3218,30.15438,shop,convenience,????????,,
49.98592,36.17622,leisure,park,,,
49.98323,36.18097,leisure,park,,,
50.39946,26.13265,leisure,pitch,,,
50.15253,25.23933,leisure,stadium,,,
50.4302,26.02316,leisure,park,,,
49.4896,25.42192,leisure,pitch,,,
49.05311,33.2103,leisure,park,????,,
50.44035,30.64922,leisure,pitch,,,
50.4407,30.64965,leisure,playground,,,
49.51498,24.09013,tourism,attraction,,,
49.51429,24.09222,tourism,attraction,,,
49.90333,35.56264,leisure,pitch,,,
49.91547,35.55101,shop,bakery,????????,,
50.08314,25.16916,leisure,pitch,,,
48.73227,37.38595,tourism,guest_house,,,
48.73219,37.38589,tourism,guest_house,,,
48.71489,37.59462,shop,car_repair,??????????,,
50.73493,33.51884,shop,convenience,,,
48.27755,24.57518,tourism,hotel,?????? «?????????»,?????? ????.1,
49.47139,25.35389,leisure,garden,,,
50.40054,30.51686,leisure,pitch,,,
48.08522,38.07513,shop,convenience,,,
48.08416,38.06915,leisure,pitch,,,
49.45806,31.04594,leisure,marina,,,
49.45747,31.04927,leisure,marina,,,
50.43164,30.5969,leisure,park,????? ????? ????? ???????????,,
49.15816,23.79757,leisure,pitch,,,
50.42601,30.63965,leisure,park,???? ??????,?????????? ????.21,
49.51764,25.48418,leisure,playground,,,
50.41563,30.39102,leisure,playground,,,
49.32258,36.01788,leisure,park,,,
49.43221,27.00892,shop,car_parts,????????????-????,??????????? ??????.1,
50.82353,30.77037,leisure,swimming_pool,,,
49.94876,36.31164,shop,convenience,????,,
49.94885,36.31213,leisure,fitness_station,,,
49.94844,36.3105,leisure,playground,,,
49.94869,36.31261,shop,kiosk,,,
50.84851,33.26375,leisure,pitch,,,
50.7328,24.6517,shop,clothes,?????,,
49.75454,31.47198,shop,bakery,,,
49.43082,27.02831,shop,car,Toyota,????????? ??????.1/1,
49.789,30.10554,leisure,sauna,,,
49.43356,26.99734,shop,hardware,??? ??? ??????????,??????? ??????.18/1,
49.43963,27.00065,shop,bakery,?????? ???? ???????,???? ????????,
48.24749,37.62175,shop,convenience,?????????,,
49.43236,27.00607,shop,car_repair,??????????,??????????? ??????.1,
49.42495,27.00444,shop,car_repair,??????????,????????? ??????,
48.24308,37.61095,leisure,park,,,
48.24483,37.60776,shop,car_repair,???,,
50.51995,30.51451,leisure,playground,,,
50.3937,30.59566,leisure,fitness_station,,,
49.44325,36.61414,leisure,stadium,,,
49.44005,36.61435,shop,convenience,,,
49.43828,36.61065,shop,convenience,,,
49.44104,36.61328,shop,convenience,,,
49.44105,36.6135,shop,convenience,,,
48.44706,22.7165,leisure,pitch,,,
48.45088,22.70993,leisure,park,,,
48.45235,22.70546,leisure,pitch,,,
48.44073,22.71241,leisure,pitch,,,
49.04452,23.57432,tourism,attraction,????? ????,,
48.37098,34.45713,leisure,park,,,
50.33842,26.01883,shop,convenience,,,
50.3497,26.02158,shop,convenience,,,
50.34011,26.01828,leisure,pitch,,,
50.37922,26.10438,shop,convenience,,,
49.98871,25.01666,leisure,stadium,,,
49.42706,27.04954,shop,car_repair,??????????,????????? ??????.60,
48.36098,25.63395,tourism,museum,??????? ??????,,
49.42704,27.04409,shop,car_repair,????????,????????? ??????.45/1,
49.44076,36.61597,shop,hairdresser,,,
50.47449,25.97152,leisure,pitch,,,
50.47462,25.97142,leisure,pitch,,,
50.47199,25.96468,leisure,pitch,,,
50.46879,26.02775,leisure,park,,,
48.28281,25.98253,leisure,garden,,,
48.28103,25.97889,leisure,playground,,,
50.47103,25.97161,shop,supermarket,,,
49.8647,24.05601,shop,yes,??. ??? - ???? ?????,,
49.86469,24.0561,shop,bicycle,??????????,,
49.86469,24.05605,shop,yes,???????? ??????????,,
49.86478,24.05604,shop,yes,??????? ?????,,
50.0765,25.14036,leisure,garden,,,
49.44168,36.61271,shop,baby_goods,,,
49.4436,36.61482,leisure,sports_centre,,,
49.44369,36.61568,leisure,pitch,,,
49.59341,36.34181,leisure,swimming_pool,,,
49.44095,36.61619,shop,convenience,,,
50.44046,30.59225,leisure,playground,,,
51.58595,26.56763,leisure,park,?????????????? ????,,
50.42389,30.5413,leisure,playground,,,
50.67426,29.74024,shop,convenience,,,
