49.441973,26.930557,Railway,Station,Grechani
49.420496,26.961773,Railway,Station,RechoviiRynok
49.416365,27.009684,Railway,Station,Khmelnytskyi
49.398732,27.068445,Railway,Station,Rakove
49.416732,26.974373,Railway,Station,Kamyanetska
